ADMIN1,WEEK,total_events,total_fatalities,battles,explosions_remote_violence,protests,riots,strategic_developments,violence_against_civilians,abductions,air_drone_strikes,armed_clashes,attacks,mob_violence,suicide_bombs,violent_demonstrations,remote_explosives_ied,violent_events,high_severity_events,latitude,longitude,year,month,quarter,week_of_year,total_events_lag_1,total_events_lag_2,total_events_lag_3,total_events_lag_4,total_fatalities_lag_1,total_fatalities_lag_2,total_fatalities_lag_3,total_fatalities_lag_4,violent_events_lag_1,violent_events_lag_2,violent_events_lag_3,violent_events_lag_4,high_severity_events_lag_1,high_severity_events_lag_2,high_severity_events_lag_3,high_severity_events_lag_4,battles_lag_1,battles_lag_2,battles_lag_3,battles_lag_4,violence_against_civilians_lag_1,violence_against_civilians_lag_2,violence_against_civilians_lag_3,violence_against_civilians_lag_4,abductions_lag_1,abductions_lag_2,abductions_lag_3,abductions_lag_4,explosions_remote_violence_lag_1,explosions_remote_violence_lag_2,explosions_remote_violence_lag_3,explosions_remote_violence_lag_4,total_events_4wk_mean,total_events_4wk_sum,total_fatalities_4wk_mean,total_fatalities_4wk_sum,violent_events_4wk_mean,violent_events_4wk_sum,high_severity_events_4wk_mean,high_severity_events_4wk_sum,abductions_4wk_mean,abductions_4wk_sum,event_change_1wk,fatality_change_1wk,violent_event_change_1wk,high_severity_change_1wk,abduction_change_1wk,event_pct_change_1wk,fatality_pct_change_1wk,violent_event_ratio,high_severity_ratio,battle_ratio,civilian_violence_ratio,abduction_ratio,explosion_ratio,protest_ratio,events_increasing,fatalities_increasing,violence_increasing,high_severity_increasing,total_events_severity_scaled,total_fatalities_severity_scaled,violent_events_severity_scaled,high_severity_events_severity_scaled,current_severity_score,next_week_severity_score,target_risk
Kaduna,2019-10-19,13,7,2,0,1,0,0,10,2,0,2,8,0,0,0,0,12,12,10.2621,7.8731,2019,10,4,42,4.0,4.0,1.0,1.0,1.0,11.0,2.0,0.0,3.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,5.5,22.0,5.25,21.0,5.0,20.0,4.5,18.0,1.0,4.0,9.0,6.0,9.0,9.0,1.0,2.25,6.0,0.9230769230769231,0.9230769230769231,0.15384615384615385,0.7692307692307693,0.15384615384615385,0.0,0.07692307692307693,1,1,1,1,0.7647058823529411,0.08641975308641975,0.8,0.9230769230769231,0.5598849226300207,0.0,Low
Kaduna,2019-10-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2621,7.8731,2019,10,4,43,13.0,4.0,4.0,1.0,7.0,1.0,11.0,2.0,12.0,3.0,4.0,1.0,12.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,10.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,5.25,21.0,4.75,19.0,4.75,19.0,4.25,17.0,1.0,4.0,-13.0,-7.0,-12.0,-12.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.08096475057259371,High
Kaduna,2019-11-02,3,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,1,10.2621,7.8731,2019,11,4,44,0.0,13.0,4.0,4.0,0.0,7.0,1.0,11.0,0.0,12.0,3.0,4.0,0.0,12.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,10.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,20.0,2.5,10.0,4.0,16.0,4.0,16.0,0.75,3.0,3.0,2.0,1.0,1.0,0.0,,,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,1,1,1,1,0.17647058823529413,0.024691358024691357,0.06666666666666667,0.07692307692307693,0.08096475057259371,0.36519188872130043,High
Kaduna,2019-11-09,7,15,3,0,0,0,0,4,0,0,3,4,0,0,0,0,7,7,10.2621,7.8731,2019,11,4,45,3.0,0.0,13.0,4.0,2.0,0.0,7.0,1.0,1.0,0.0,12.0,3.0,1.0,0.0,12.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,10.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,5.75,23.0,6.0,24.0,5.0,20.0,5.0,20.0,0.5,2.0,4.0,13.0,6.0,6.0,0.0,1.3333333333333333,6.5,1.0,1.0,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,1,1,1,1,0.4117647058823529,0.18518518518518517,0.4666666666666667,0.5384615384615384,0.36519188872130043,0.16072286464443325,High
Kaduna,2019-11-16,4,4,0,0,1,0,0,3,1,0,0,2,0,0,0,0,3,3,10.2621,7.8731,2019,11,4,46,7.0,3.0,0.0,13.0,15.0,2.0,0.0,7.0,7.0,1.0,0.0,12.0,7.0,1.0,0.0,12.0,3.0,0.0,0.0,2.0,4.0,1.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.5,14.0,5.25,21.0,2.75,11.0,2.75,11.0,0.25,1.0,-3.0,-11.0,-4.0,-4.0,1.0,-0.42857142857142855,-0.7333333333333333,0.75,0.75,0.0,0.75,0.25,0.0,0.25,0,0,0,0,0.23529411764705882,0.04938271604938271,0.2,0.23076923076923078,0.16072286464443325,0.0,Low
Kaduna,2019-11-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2621,7.8731,2019,11,4,47,4.0,7.0,3.0,0.0,4.0,15.0,2.0,0.0,3.0,7.0,1.0,0.0,3.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,14.0,5.25,21.0,2.75,11.0,2.75,11.0,0.25,1.0,-4.0,-4.0,-3.0,-3.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Low
Kaduna,2019-11-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2621,7.8731,2019,11,4,48,0.0,4.0,7.0,3.0,0.0,4.0,15.0,2.0,0.0,3.0,7.0,1.0,0.0,3.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,11.0,4.75,19.0,2.5,10.0,2.5,10.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.060194961175353334,Medium
Kaduna,2019-12-07,1,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,10.2621,7.8731,2019,12,4,49,0.0,0.0,4.0,7.0,0.0,0.0,4.0,15.0,0.0,0.0,3.0,7.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.25,5.0,2.0,8.0,1.0,4.0,1.0,4.0,0.25,1.0,1.0,4.0,1.0,1.0,0.0,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,0.058823529411764705,0.04938271604938271,0.06666666666666667,0.07692307692307693,0.060194961175353334,0.08582202111613876,High
Kaduna,2019-12-14,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,10.2621,7.8731,2019,12,4,50,1.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75,3.0,1.0,4.0,0.75,3.0,0.75,3.0,0.5,2.0,1.0,-4.0,1.0,1.0,2.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,1,1,0.11764705882352941,0.0,0.13333333333333333,0.15384615384615385,0.08582202111613876,0.0,Low
Kaduna,2019-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2621,7.8731,2019,12,4,51,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,3.0,1.0,4.0,0.75,3.0,0.75,3.0,0.5,2.0,-2.0,0.0,-2.0,-2.0,-2.0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Low
Kaduna,2019-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2621,7.8731,2019,12,4,52,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,3.0,1.0,4.0,0.75,3.0,0.75,3.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5351544606446567,High
Kaduna,2020-01-04,9,41,1,0,1,0,0,7,1,0,1,6,0,0,0,0,8,8,10.2621,7.8731,2020,1,1,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.75,11.0,10.25,41.0,2.5,10.0,2.5,10.0,0.75,3.0,9.0,41.0,8.0,8.0,1.0,,,0.8888888888888888,0.8888888888888888,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.0,0.1111111111111111,1,1,1,1,0.5294117647058824,0.5061728395061729,0.5333333333333333,0.6153846153846154,0.5351544606446567,0.22523881347410757,High
Kaduna,2020-01-11,5,9,1,0,0,1,0,3,0,0,1,3,1,0,0,0,4,4,10.2621,7.8731,2020,1,1,2,9.0,0.0,0.0,2.0,41.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,8.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.5,14.0,12.5,50.0,3.0,12.0,3.0,12.0,0.25,1.0,-4.0,-32.0,-4.0,-4.0,-1.0,-0.4444444444444444,-0.7804878048780488,0.8,0.8,0.2,0.6,0.0,0.0,0.0,0,0,0,0,0.29411764705882354,0.1111111111111111,0.26666666666666666,0.3076923076923077,0.22523881347410757,0.047231998212390366,Medium
Kaduna,2020-01-18,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,10.2621,7.8731,2020,1,1,3,5.0,9.0,0.0,0.0,9.0,41.0,0.0,0.0,4.0,8.0,0.0,0.0,4.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,15.0,12.75,51.0,3.25,13.0,3.25,13.0,0.25,1.0,-4.0,-8.0,-3.0,-3.0,0.0,-0.8,-0.8888888888888888,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.058823529411764705,0.012345679012345678,0.06666666666666667,0.07692307692307693,0.047231998212390366,0.061937880565331546,Medium
Kaduna,2020-01-25,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,10.2621,7.8731,2020,1,1,4,1.0,5.0,9.0,0.0,1.0,9.0,41.0,0.0,1.0,4.0,8.0,0.0,1.0,4.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.25,17.0,13.0,52.0,3.5,14.0,3.5,14.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,1,0,0,0,0.11764705882352941,0.012345679012345678,0.06666666666666667,0.07692307692307693,0.061937880565331546,0.23820177643707052,High
Kaduna,2020-02-01,5,12,2,0,0,0,1,2,0,0,2,2,0,0,0,0,4,4,10.2621,7.8731,2020,2,1,5,2.0,1.0,5.0,9.0,1.0,1.0,9.0,41.0,1.0,1.0,4.0,8.0,1.0,1.0,4.0,8.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.25,13.0,5.75,23.0,2.5,10.0,2.5,10.0,0.0,0.0,3.0,11.0,3.0,3.0,0.0,1.5,11.0,0.8,0.8,0.4,0.4,0.0,0.0,0.0,1,1,1,1,0.29411764705882354,0.14814814814814814,0.26666666666666666,0.3076923076923077,0.23820177643707052,0.3225797441483716,High
Kaduna,2020-02-08,5,25,0,0,0,0,0,5,0,0,0,5,0,0,0,0,5,5,10.2621,7.8731,2020,2,1,6,5.0,2.0,1.0,5.0,12.0,1.0,1.0,9.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,13.0,9.75,39.0,2.75,11.0,2.75,11.0,0.0,0.0,0.0,13.0,1.0,1.0,0.0,0.0,1.0833333333333333,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,1,1,0.29411764705882354,0.30864197530864196,0.3333333333333333,0.38461538461538464,0.3225797441483716,0.2600860287134797,High
Kaduna,2020-02-15,2,43,0,1,0,0,0,1,0,1,0,1,0,0,0,0,2,1,10.2621,7.8731,2020,2,1,7,5.0,5.0,2.0,1.0,25.0,12.0,1.0,1.0,5.0,4.0,1.0,1.0,5.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,14.0,20.25,81.0,3.0,12.0,2.75,11.0,0.0,0.0,-3.0,18.0,-3.0,-4.0,0.0,-0.6,0.72,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0,1,0,0,0.11764705882352941,0.5308641975308642,0.13333333333333333,0.07692307692307693,0.2600860287134797,0.0,Low
Kaduna,2020-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2621,7.8731,2020,2,1,8,2.0,5.0,5.0,2.0,43.0,25.0,12.0,1.0,2.0,5.0,4.0,1.0,1.0,5.0,4.0,1.0,0.0,0.0,2.0,0.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,12.0,20.0,80.0,2.75,11.0,2.5,10.0,0.0,0.0,-2.0,-43.0,-2.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4435673984693592,High
Kaduna,2020-02-29,5,53,0,0,0,0,0,5,0,0,0,5,0,0,0,0,5,5,10.2621,7.8731,2020,2,1,9,0.0,2.0,5.0,5.0,0.0,43.0,25.0,12.0,0.0,2.0,5.0,4.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,12.0,30.25,121.0,3.0,12.0,2.75,11.0,0.0,0.0,5.0,53.0,5.0,5.0,0.0,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,0.29411764705882354,0.654320987654321,0.3333333333333333,0.38461538461538464,0.4435673984693592,0.09878498407910172,High
Kaduna,2020-03-07,2,3,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,2,10.2621,7.8731,2020,3,1,10,5.0,0.0,2.0,5.0,53.0,0.0,43.0,25.0,5.0,0.0,2.0,5.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.25,9.0,24.75,99.0,2.25,9.0,2.0,8.0,0.0,0.0,-3.0,-50.0,-3.0,-3.0,0.0,-0.6,-0.9433962264150944,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.11764705882352941,0.037037037037037035,0.13333333333333333,0.15384615384615385,0.09878498407910172,0.35711971398245906,High
Kaduna,2020-03-14,7,25,0,2,0,1,0,4,0,2,0,4,0,0,1,0,6,4,10.2621,7.8731,2020,3,1,11,2.0,5.0,0.0,2.0,3.0,53.0,0.0,43.0,2.0,5.0,0.0,2.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,14.0,20.25,81.0,3.25,13.0,2.75,11.0,0.0,0.0,5.0,22.0,4.0,2.0,0.0,2.5,7.333333333333333,0.8571428571428571,0.5714285714285714,0.0,0.5714285714285714,0.0,0.2857142857142857,0.0,1,1,1,1,0.4117647058823529,0.30864197530864196,0.4,0.3076923076923077,0.35711971398245906,0.36116976705212,High
Kaduna,2020-03-21,6,24,1,0,0,0,0,5,0,0,1,5,0,0,0,0,6,6,10.2621,7.8731,2020,3,1,12,7.0,2.0,5.0,0.0,25.0,3.0,53.0,0.0,6.0,2.0,5.0,0.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,20.0,26.25,105.0,4.75,19.0,4.25,17.0,0.0,0.0,-1.0,-1.0,0.0,2.0,0.0,-0.14285714285714285,-0.04,1.0,1.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0,0,0,1,0.35294117647058826,0.2962962962962963,0.4,0.46153846153846156,0.36116976705212,0.37587564940506113,High
Kaduna,2020-03-28,7,24,0,0,0,1,0,6,0,0,0,6,0,0,1,0,6,6,10.2621,7.8731,2020,3,1,13,6.0,7.0,2.0,5.0,24.0,25.0,3.0,53.0,6.0,6.0,2.0,5.0,6.0,4.0,2.0,5.0,1.0,0.0,0.0,0.0,5.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.5,22.0,19.0,76.0,5.0,20.0,4.5,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8571428571428571,0.0,0.0,0.0,1,0,0,0,0.4117647058823529,0.2962962962962963,0.4,0.46153846153846156,0.37587564940506113,0.13683872409362605,High
Kaduna,2020-04-04,4,5,1,0,0,2,0,1,0,0,1,1,0,0,2,0,2,2,10.2621,7.8731,2020,4,2,14,7.0,6.0,7.0,2.0,24.0,24.0,25.0,3.0,6.0,6.0,6.0,2.0,6.0,6.0,4.0,2.0,0.0,1.0,0.0,0.0,6.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,24.0,19.5,78.0,5.0,20.0,4.5,18.0,0.0,0.0,-3.0,-19.0,-4.0,-4.0,0.0,-0.42857142857142855,-0.7916666666666666,0.5,0.5,0.25,0.25,0.0,0.0,0.0,0,0,0,0,0.23529411764705882,0.06172839506172839,0.13333333333333333,0.15384615384615385,0.13683872409362605,0.1416959946371711,High
Kaduna,2020-04-11,3,3,1,0,0,0,0,2,0,0,1,2,0,0,0,0,3,3,10.2621,7.8731,2020,4,2,15,4.0,7.0,6.0,7.0,5.0,24.0,24.0,25.0,2.0,6.0,6.0,6.0,2.0,6.0,6.0,4.0,1.0,0.0,1.0,0.0,1.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,20.0,14.0,56.0,4.25,17.0,4.25,17.0,0.0,0.0,-1.0,-2.0,1.0,1.0,0.0,-0.25,-0.4,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0,0,1,1,0.17647058823529413,0.037037037037037035,0.2,0.23076923076923078,0.1416959946371711,0.3738338640299424,High
Kaduna,2020-04-18,7,17,2,0,0,0,0,5,2,0,2,3,0,0,0,0,7,7,10.2621,7.8731,2020,4,2,16,3.0,4.0,7.0,6.0,3.0,5.0,24.0,24.0,3.0,2.0,6.0,6.0,3.0,2.0,6.0,6.0,1.0,1.0,0.0,1.0,2.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,21.0,12.25,49.0,4.5,18.0,4.5,18.0,0.5,2.0,4.0,14.0,4.0,4.0,2.0,1.3333333333333333,4.666666666666667,1.0,1.0,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.0,0.0,1,1,1,1,0.4117647058823529,0.20987654320987653,0.4666666666666667,0.5384615384615384,0.3738338640299424,0.2491229540249148,High
Kaduna,2020-04-25,5,8,3,0,0,0,0,2,1,0,3,1,0,0,0,0,5,5,10.2621,7.8731,2020,4,2,17,7.0,3.0,4.0,7.0,17.0,3.0,5.0,24.0,7.0,3.0,2.0,6.0,7.0,3.0,2.0,6.0,2.0,1.0,1.0,0.0,5.0,2.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,19.0,8.25,33.0,4.25,17.0,4.25,17.0,0.75,3.0,-2.0,-9.0,-2.0,-2.0,-1.0,-0.2857142857142857,-0.5294117647058824,1.0,1.0,0.6,0.4,0.2,0.0,0.0,0,0,0,0,0.29411764705882354,0.09876543209876543,0.3333333333333333,0.38461538461538464,0.2491229540249148,0.4873247304619853,High
Kaduna,2020-05-02,10,20,3,0,0,1,0,6,1,0,3,5,0,0,1,0,9,9,10.2621,7.8731,2020,5,2,18,5.0,7.0,3.0,4.0,8.0,17.0,3.0,5.0,5.0,7.0,3.0,2.0,5.0,7.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,25.0,12.0,48.0,6.0,24.0,6.0,24.0,1.0,4.0,5.0,12.0,4.0,4.0,0.0,1.0,1.5,0.9,0.9,0.3,0.6,0.1,0.0,0.0,1,1,1,1,0.5882352941176471,0.24691358024691357,0.6,0.6923076923076923,0.4873247304619853,0.4432685324842187,High
Kaduna,2020-05-09,6,43,0,0,0,0,0,6,1,0,0,5,0,0,0,0,6,6,10.2621,7.8731,2020,5,2,19,10.0,5.0,7.0,3.0,20.0,8.0,17.0,3.0,9.0,5.0,7.0,3.0,9.0,5.0,7.0,3.0,3.0,3.0,2.0,1.0,6.0,2.0,5.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,28.0,22.0,88.0,6.75,27.0,6.75,27.0,1.25,5.0,-4.0,23.0,-3.0,-3.0,0.0,-0.4,1.15,1.0,1.0,0.0,1.0,0.16666666666666666,0.0,0.0,0,1,0,0,0.35294117647058826,0.5308641975308642,0.4,0.46153846153846156,0.4432685324842187,0.6013518797832523,High
Kaduna,2020-05-16,12,20,0,0,0,0,0,12,0,0,0,12,0,0,0,0,12,12,10.2621,7.8731,2020,5,2,20,6.0,10.0,5.0,7.0,43.0,20.0,8.0,17.0,6.0,9.0,5.0,7.0,6.0,9.0,5.0,7.0,0.0,3.0,3.0,2.0,6.0,6.0,2.0,5.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,8.25,33.0,22.75,91.0,8.0,32.0,8.0,32.0,0.75,3.0,6.0,-23.0,6.0,6.0,-1.0,1.0,-0.5348837209302325,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,1,1,0.7058823529411765,0.24691358024691357,0.8,0.9230769230769231,0.6013518797832523,0.0,Low
Kaduna,2020-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2621,7.8731,2020,5,2,21,12.0,6.0,10.0,5.0,20.0,43.0,20.0,8.0,12.0,6.0,9.0,5.0,12.0,6.0,9.0,5.0,0.0,0.0,3.0,3.0,12.0,6.0,6.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,28.0,20.75,83.0,6.75,27.0,6.75,27.0,0.5,2.0,-12.0,-20.0,-12.0,-12.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5530165912518854,High
Kaduna,2020-05-30,5,81,2,1,0,0,0,2,1,1,2,1,0,0,0,0,5,4,10.2621,7.8731,2020,5,2,22,0.0,12.0,6.0,10.0,0.0,20.0,43.0,20.0,0.0,12.0,6.0,9.0,0.0,12.0,6.0,9.0,0.0,0.0,0.0,3.0,0.0,12.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.75,23.0,36.0,144.0,5.75,23.0,5.5,22.0,0.5,2.0,5.0,81.0,5.0,4.0,1.0,,,1.0,0.8,0.4,0.4,0.2,0.2,0.0,1,1,1,1,0.29411764705882354,1.0,0.3333333333333333,0.3076923076923077,0.5530165912518854,0.20189095581252442,High
Kaduna,2020-06-06,4,7,2,0,0,0,0,2,0,0,2,2,0,0,0,0,4,4,10.2621,7.8731,2020,6,2,23,5.0,0.0,12.0,6.0,81.0,0.0,20.0,43.0,5.0,0.0,12.0,6.0,4.0,0.0,12.0,6.0,2.0,0.0,0.0,0.0,2.0,0.0,12.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.25,21.0,27.0,108.0,5.25,21.0,5.0,20.0,0.25,1.0,-1.0,-74.0,-1.0,0.0,-1.0,-0.2,-0.9135802469135802,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0,0,0,0,0.23529411764705882,0.08641975308641975,0.26666666666666666,0.3076923076923077,0.20189095581252442,0.0,Low
Kaduna,2020-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2621,7.8731,2020,6,2,24,4.0,5.0,0.0,12.0,7.0,81.0,0.0,20.0,4.0,5.0,0.0,12.0,4.0,4.0,0.0,12.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.25,9.0,22.0,88.0,2.25,9.0,2.0,8.0,0.25,1.0,-4.0,-7.0,-4.0,-4.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.14918440310597172,High
Kaduna,2020-06-20,4,4,0,1,1,0,0,2,0,1,0,2,0,0,0,0,3,2,10.2621,7.8731,2020,6,2,25,0.0,4.0,5.0,0.0,0.0,7.0,81.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.25,13.0,23.0,92.0,3.0,12.0,2.5,10.0,0.25,1.0,4.0,4.0,3.0,2.0,0.0,,,0.75,0.5,0.0,0.5,0.0,0.25,0.25,1,1,1,1,0.23529411764705882,0.04938271604938271,0.2,0.15384615384615385,0.14918440310597172,0.07057985587397352,High
